maxAge,endDate,cash,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,longTermInvestments,propertyPlantEquipment,intangibleAssets,otherAssets,deferredLongTermAssetCharges,totalAssets,accountsPayable,shortLongTermDebt,otherCurrentLiab,longTermDebt,otherLiab,minorityInterest,totalCurrentLiabilities,totalLiab,commonStock,retainedEarnings,treasuryStock,capitalSurplus,otherStockholderEquity,totalStockholderEquity,netTangibleAssets,type,kode,shortTermInvestments,goodWill,deferredLongTermLiab
1,2018-12-31,59763251000000.0,226213000000.0,536754000000.0,59745177000000.0,137773334000000.0,109080663000000.0,19336901000000.0,511706000000.0,557917715000000.0,3147666000000.0,824787944000000.0,636907823000000.0,1927065000000.0,13286769000000.0,731145000000.0,19312622000000.0,93743000000.0,652990750000000.0,673034517000000.0,1540938000000.0,135568861000000.0,9000908000000.0,5548977000000.0,9000908000000.0,151659684000000.0,150980353000000.0,A,BBCA.JK,11321625000000.0,167625000000.0,140005000000.0
1,2022-06-30,140494849000000.0,600078000000.0,1493368000000.0,106325778000000.0,351342052000000.0,230171308000000.0,21993249000000.0,375589000000.0,659427520000000.0,6712600000000.0,1264467919000000.0,1012548987000000.0,1064702000000.0,15279690000000.0,663611000000.0,29972208000000.0,141783000000.0,1030385894000000.0,1061339326000000.0,1540938000000.0,182840426000000.0,13056469000000.0,5548977000000.0,13056469000000.0,202986810000000.0,201453020000000.0,Q,BBCA.JK,98763724000000.0,1158201000000.0,
1,2022-03-31,84635598000000.0,618575000000.0,1535587000000.0,91934292000000.0,390538342000000.0,223034161000000.0,22177450000000.0,365276000000.0,622161962000000.0,6134320000000.0,1259435392000000.0,999700207000000.0,1058237000000.0,15914647000000.0,601097000000.0,45102591000000.0,138794000000.0,1018581478000000.0,1064607280000000.0,1540938000000.0,172851548000000.0,14747855000000.0,5548977000000.0,14747855000000.0,194689318000000.0,193165841000000.0,Q,BBCA.JK,207817531000000.0,1158201000000.0,
1,2021-12-31,111482987000000.0,606760000000.0,1401658000000.0,81967172000000.0,356299708000000.0,224232416000000.0,22169299000000.0,424091000000.0,624060965000000.0,5525516000000.0,1228344680000000.0,980243977000000.0,1281352000000.0,16764717000000.0,582022000000.0,25591009000000.0,136172000000.0,998991290000000.0,1025495746000000.0,1540938000000.0,179580121000000.0,16042726000000.0,5548977000000.0,16042726000000.0,202712762000000.0,201130470000000.0,Q,BBCA.JK,157951348000000.0,1158201000000.0,
1,2021-09-30,102640364000000.0,586170000000.0,1430719000000.0,83817574000000.0,335105141000000.0,217574185000000.0,21485626000000.0,278841000000.0,593694144000000.0,5656012000000.0,1169296138000000.0,925599940000000.0,653312000000.0,17446336000000.0,1068798000000.0,25656859000000.0,131530000000.0,944313469000000.0,971349167000000.0,1540938000000.0,174459052000000.0,16266474000000.0,5548977000000.0,16266474000000.0,197815441000000.0,196378399000000.0,Q,BBCA.JK,140554211000000.0,1158201000000.0,
1,2021-12-31,124657856000000.0,3333395000000.0,1527739000000.0,73334183000000.0,229201642000000.0,146749461000000.0,26882982000000.0,,562003607000000.0,6230293000000.0,964837692000000.0,743545620000000.0,14034037000000.0,14727671000000.0,35725688000000.0,24906715000000.0,2781605000000.0,776483934000000.0,838317715000000.0,9054807000000.0,78250204000000.0,19423107000000.0,17010254000000.0,19630582000000.0,123738372000000.0,123738372000000.0,A,BBNI.JK,22896721000000.0,,209473000000.0
1,2020-12-31,91835819000000.0,3874790000000.0,1867506000000.0,59073483000000.0,172575056000000.0,120876177000000.0,27362400000000.0,,570523792000000.0,4799832000000.0,891337425000000.0,688824338000000.0,24136000000.0,17052226000000.0,44892899000000.0,23218693000000.0,2679679000000.0,709208114000000.0,778465226000000.0,9054807000000.0,66980701000000.0,19588544000000.0,14568468000000.0,19667993000000.0,110192520000000.0,110192520000000.0,A,BBNI.JK,11591366000000.0,,296217000000.0
1,2019-12-31,44078507000000.0,3785287000000.0,1163563000000.0,59283632000000.0,148743932000000.0,105387159000000.0,26524759000000.0,,564949358000000.0,1349343000000.0,845605208000000.0,626236719000000.0,683683000000.0,27388405000000.0,43774462000000.0,16586168000000.0,2488369000000.0,660240630000000.0,720601260000000.0,9054807000000.0,82463505000000.0,16428799000000.0,14568468000000.0,16428799000000.0,122515579000000.0,122515579000000.0,A,BBNI.JK,34434240000000.0,,333981000000.0
1,2018-12-31,63327518000000.0,3429531000000.0,960001000000.0,61764066000000.0,138594468000000.0,116089099000000.0,26126508000000.0,,527761936000000.0,1676366000000.0,808572011000000.0,593007373000000.0,,23248421000000.0,41365627000000.0,15555497000000.0,2296905000000.0,641277098000000.0,698198222000000.0,9054807000000.0,71046832000000.0,13406777000000.0,14568468000000.0,13406777000000.0,108076884000000.0,108076884000000.0,A,BBNI.JK,3174601000000.0,,445507000000.0
1,2022-06-30,77001546000000.0,4805289000000.0,1447882000000.0,68573291000000.0,165009749000000.0,152097484000000.0,26745201000000.0,30341000000.0,601869056000000.0,7272322000000.0,946495285000000.0,710273578000000.0,3382500000000.0,18332422000000.0,51202139000000.0,26362158000000.0,4248074000000.0,737372228000000.0,816004444000000.0,9054807000000.0,84799980000000.0,15378871000000.0,17009109000000.0,15378871000000.0,126242767000000.0,125468972000000.0,Q,BBNI.JK,9242495000000.0,743454000000.0,226937000000.0
1,2022-03-31,64210244000000.0,4398974000000.0,1519290000000.0,64128811000000.0,186753079000000.0,148433242000000.0,26773868000000.0,,570022592000000.0,6886491000000.0,931982781000000.0,708567363000000.0,12846151000000.0,15370137000000.0,36408455000000.0,25101536000000.0,2705223000000.0,740709614000000.0,803442897000000.0,9054807000000.0,82489250000000.0,17280350000000.0,17010254000000.0,17487825000000.0,123738372000000.0,123738372000000.0,Q,BBNI.JK,48126236000000.0,,222010000000.0
1,2021-12-31,124657856000000.0,3333395000000.0,1527739000000.0,73334183000000.0,229201642000000.0,146749461000000.0,26882982000000.0,,562003607000000.0,6230293000000.0,964837692000000.0,743545620000000.0,14034037000000.0,14727671000000.0,35725688000000.0,24906715000000.0,2781605000000.0,776483934000000.0,838317715000000.0,9054807000000.0,78250204000000.0,19423107000000.0,17010254000000.0,19630582000000.0,123738372000000.0,123738372000000.0,Q,BBNI.JK,22896721000000.0,,209473000000.0
1,2021-09-30,111463707000000.0,6653389000000.0,1710889000000.0,51715075000000.0,209659330000000.0,136668489000000.0,25568614000000.0,,547551348000000.0,5476597000000.0,919447781000000.0,691910225000000.0,19578248000000.0,14711535000000.0,37780419000000.0,26954298000000.0,2690046000000.0,731241747000000.0,797179195000000.0,9054807000000.0,75177127000000.0,18336352000000.0,17010254000000.0,18543827000000.0,119578540000000.0,119578540000000.0,Q,BBNI.JK,34634454000000.0,,498669000000.0
1,2021-12-31,97468950000000.0,7097638000000.0,63922000000.0,72424801000000.0,239501504000000.0,377809255000000.0,47970187000000.0,,1012816788000000.0,16284898000000.0,1678097734000000.0,1148312518000000.0,75272171000000.0,32750238000000.0,78402956000000.0,37967365000000.0,3051821000000.0,1269940609000000.0,1386310930000000.0,7577950000000.0,185009048000000.0,19905087000000.0,76242898000000.0,19951084000000.0,288734983000000.0,288734983000000.0,A,BBRI.JK,56759205000000.0,,4358420000000.0
1,2020-12-31,120165356000000.0,8231376000000.0,67211000000.0,64926607000000.0,248039092000000.0,317782800000000.0,43706632000000.0,,1000536820000000.0,9885990000000.0,1610065344000000.0,1102829369000000.0,94373565000000.0,24430292000000.0,77491763000000.0,66210450000000.0,2550831000000.0,1236896249000000.0,1380598462000000.0,6167291000000.0,166972167000000.0,50364780000000.0,3411813000000.0,52013856000000.0,226916051000000.0,226916051000000.0,A,BBRI.JK,49608166000000.0,,3161845000000.0
1,2019-12-31,165489980000000.0,3883865000000.0,65104000000.0,85661529000000.0,283532132000000.0,186483333000000.0,31432629000000.0,,915310746000000.0,4541298000000.0,1416758840000000.0,1006909101000000.0,60913128000000.0,17230709000000.0,59997784000000.0,48083245000000.0,2460903000000.0,1099893475000000.0,1207974504000000.0,6167291000000.0,181327431000000.0,15927717000000.0,2900994000000.0,18033731000000.0,206323433000000.0,206323433000000.0,A,BBRI.JK,25636391000000.0,,2055609000000.0
1,2018-12-31,144597706000000.0,4948622000000.0,231776000000.0,86863588000000.0,248321832000000.0,168568746000000.0,26914859000000.0,,853092855000000.0,5114653000000.0,1296898292000000.0,929654928000000.0,50829973000000.0,20256111000000.0,59670581000000.0,40683920000000.0,2307788000000.0,1011268460000000.0,1111622961000000.0,6167291000000.0,163130389000000.0,10977200000000.0,2692663000000.0,13396148000000.0,182967543000000.0,182967543000000.0,A,BBRI.JK,9596553000000.0,,2251490000000.0
1,2022-06-30,86907176000000.0,9125118000000.0,67756000000.0,78891197000000.0,189703808000000.0,325630416000000.0,49296492000000.0,,1088208001000000.0,18080832000000.0,1652838717000000.0,1140044549000000.0,69565462000000.0,32723712000000.0,66947485000000.0,43174212000000.0,3684357000000.0,1256451755000000.0,1366573452000000.0,7577950000000.0,183456435000000.0,15303625000000.0,76242898000000.0,15936936000000.0,282580908000000.0,282580908000000.0,Q,BBRI.JK,9003623000000.0,,4587244000000.0
1,2022-03-31,92623749000000.0,8095248000000.0,67703000000.0,68579754000000.0,191127520000000.0,350408579000000.0,48293600000000.0,,1060449543000000.0,17069857000000.0,1650279242000000.0,1132459148000000.0,56415531000000.0,48622996000000.0,76870670000000.0,48969813000000.0,3711622000000.0,1248452405000000.0,1374292888000000.0,7577950000000.0,170837454000000.0,17616430000000.0,76242898000000.0,17662427000000.0,272274732000000.0,272274732000000.0,Q,BBRI.JK,15404617000000.0,,4473267000000.0
1,2021-12-31,97468950000000.0,7097638000000.0,63922000000.0,72424801000000.0,239501504000000.0,377809255000000.0,47970187000000.0,,1012816788000000.0,16284898000000.0,1678097734000000.0,1148312518000000.0,75272171000000.0,32750238000000.0,78402956000000.0,37967365000000.0,3051821000000.0,1269940609000000.0,1386310930000000.0,7577950000000.0,185009048000000.0,19905087000000.0,76242898000000.0,19951084000000.0,288734983000000.0,288734983000000.0,Q,BBRI.JK,56759205000000.0,,4358420000000.0
1,2021-09-30,113319852000000.0,,,54855001000000.0,200387172000000.0,351520563000000.0,46521519000000.0,,1021343027000000.0,13590924000000.0,1619772281000000.0,1138520160000000.0,62047558000000.0,20960195000000.0,64581559000000.0,44242695000000.0,2998227000000.0,1230665255000000.0,1339489509000000.0,7577950000000.0,173190187000000.0,28348750000000.0,68167658000000.0,29993067000000.0,277284545000000.0,277284545000000.0,Q,BBRI.JK,31126580000000.0,,
1,2021-12-31,30535725000000.0,890325000000.0,77591000000.0,20721965000000.0,68803090000000.0,33730986000000.0,5736791000000.0,,263597444000000.0,2430660000000.0,371868311000000.0,273283553000000.0,10500727000000.0,4029228000000.0,32193019000000.0,28515774000000.0,,289626523000000.0,350461664000000.0,5295000000000.0,11139521000000.0,2917672000000.0,2054454000000.0,2917672000000.0,21406647000000.0,21406647000000.0,A,BBTN.JK,1598325000000.0,,542378000000.0
1,2020-12-31,23528075000000.0,1005941000000.0,77591000000.0,17990352000000.0,64403016000000.0,40049954000000.0,5818445000000.0,,250936991000000.0,1972393000000.0,361208406000000.0,259323844000000.0,21689860000000.0,4744929000000.0,27322887000000.0,25909860000000.0,,287774363000000.0,341220561000000.0,5295000000000.0,8763294000000.0,3875097000000.0,2054454000000.0,3875097000000.0,19987845000000.0,19987845000000.0,A,BBTN.JK,1902060000000.0,,497968000000.0
1,2019-12-31,15735947000000.0,920408000000.0,77591000000.0,19612581000000.0,40609231000000.0,15032550000000.0,5400658000000.0,,250734389000000.0,629105000000.0,311776828000000.0,211432214000000.0,14252046000000.0,2421249000000.0,31749616000000.0,23874186000000.0,,232316831000000.0,287940633000000.0,5295000000000.0,13361997000000.0,3124744000000.0,2054454000000.0,3124744000000.0,23836195000000.0,23836195000000.0,A,BBTN.JK,2227021000000.0,,288899000000.0
1,2018-12-31,29295426000000.0,1100960000000.0,77591000000.0,19314650000000.0,53397185000000.0,12364049000000.0,5017694000000.0,,235657266000000.0,260251000000.0,306436194000000.0,214089941000000.0,15634900000000.0,2711298000000.0,22013488000000.0,24756628000000.0,,235825630000000.0,282595746000000.0,5295000000000.0,13714319000000.0,2776675000000.0,2054454000000.0,2776675000000.0,23840448000000.0,23840448000000.0,A,BBTN.JK,100000000000.0,,174336000000.0
1,2022-06-30,14740328000000.0,1965781000000.0,77591000000.0,25375827000000.0,67534390000000.0,33964197000000.0,5736421000000.0,,274506241000000.0,2840705000000.0,381741249000000.0,286082692000000.0,5534134000000.0,3194435000000.0,36098972000000.0,28731935000000.0,,295839986000000.0,360755762000000.0,5295000000000.0,12372823000000.0,1263210000000.0,2054454000000.0,1263210000000.0,20985487000000.0,20985487000000.0,Q,BBTN.JK,,,498864000000.0
1,2022-03-31,27071000000000.0,1412000000000.0,77591000000.0,23256856000000.0,28483000000000.0,54681000000000.0,21872000000000.0,,262480000000000.0,2686053000000.0,367516000000000.0,290532000000000.0,9913099000000.0,5026241000000.0,31771640000000.0,55501000000000.0,,290532000000000.0,346033000000000.0,21483000000000.0,11676322000000.0,2457533000000.0,2054454000000.0,2457533000000.0,21483000000000.0,21483000000000.0,Q,BBTN.JK,,,521179000000.0
1,2021-12-31,30535725000000.0,890325000000.0,77591000000.0,20721965000000.0,68803090000000.0,33730986000000.0,5736791000000.0,,263597444000000.0,2430660000000.0,371868311000000.0,273283553000000.0,10500727000000.0,4029228000000.0,32193019000000.0,28515774000000.0,,289626523000000.0,350461664000000.0,5295000000000.0,11139521000000.0,2917672000000.0,2054454000000.0,2917672000000.0,21406647000000.0,21406647000000.0,Q,BBTN.JK,1598325000000.0,,542378000000.0
1,2021-09-30,24350826000000.0,3115317000000.0,77591000000.0,19565889000000.0,72432911000000.0,30030943000000.0,5664822000000.0,,259926879000000.0,2136616000000.0,368055555000000.0,269336646000000.0,12273290000000.0,6454560000000.0,28512658000000.0,28819916000000.0,,289997633000000.0,347480225000000.0,5295000000000.0,10278690000000.0,2947186000000.0,2054454000000.0,2947186000000.0,20575330000000.0,20575330000000.0,Q,BBTN.JK,6278643000000.0,,495362000000.0
1,2021-12-31,315190921856.0,621675359028.0,3207887969646.0,493200254365.0,4688435244197.0,263416351174.0,195909641949.0,2012750633.0,11505215350208.0,11724148067.0,16654989338161.0,59235326332.0,247956937296.0,579632769386.0,2458979369688.0,2014922868673.0,1483676828890.0,1692127805105.0,6168939794466.0,7530921583200.0,751893989568.0,-199411718210.0,918968860247.0,-199411718210.0,9002372714805.0,9000359964172.0,A,BKSL.JK,,,
1,2020-12-31,147255918810.0,517518949306.0,3184161257358.0,717778980936.0,4588731043660.0,278130590867.0,195058476169.0,2012750633.0,13307297112492.0,13048144945.0,18371229973821.0,408465991048.0,330308173262.0,856229852462.0,2428108386821.0,2406626354248.0,1515503019330.0,3270161549357.0,8121131006426.0,7530921583200.0,484117222828.0,-199411718210.0,918968860247.0,-199411718210.0,8734595948065.0,8732583197432.0,A,BKSL.JK,,,
1,2019-12-31,368408481333.0,1160120714070.0,2563391192672.0,596284356716.0,4726295211213.0,228359645357.0,208373652924.0,2012750633.0,12110231349086.0,14456929090.0,17275272609213.0,352295290348.0,598809305743.0,867709454732.0,2153252455002.0,1098036906663.0,1182804894346.0,3303530868409.0,6578349800074.0,6348432123100.0,2428205697101.0,-4115346640.0,741595441232.0,-4115346640.0,9514117914793.0,9512105164160.0,A,BKSL.JK,500000000.0,,
1,2018-12-31,250874910041.0,1268766631713.0,2472251932904.0,419182293302.0,4547349270546.0,141904643755.0,215846370468.0,2012750633.0,11345619148805.0,14001827465.0,16252732184207.0,438263098992.0,508544500000.0,1082374067840.0,1391599395509.0,1145561596937.0,1163965260721.0,3093284238071.0,5631606614993.0,6348431407300.0,2372234145437.0,-5100578106.0,741595333862.0,-5100578106.0,9457160308493.0,9455147557860.0,A,BKSL.JK,1000000000.0,,
1,2022-06-30,255748385797.0,645491587319.0,3224231364477.0,476205317996.0,4642676267906.0,260658444652.0,203566817689.0,2012750633.0,11494917172604.0,10926178142.0,16603831453484.0,51864201472.0,337782086151.0,390920673567.0,2392147540864.0,2005205162453.0,1478452084096.0,1739386484688.0,6136739188005.0,7530921583200.0,738161456146.0,-199411718210.0,918968860247.0,-199411718210.0,8988640181383.0,8986627430750.0,Q,BKSL.JK,,,
1,2022-03-31,232616714762.0,663042799513.0,3240458920880.0,478674915858.0,4659213771781.0,262131583831.0,198376482744.0,2012750633.0,11509020137676.0,11724148067.0,16630754726665.0,47023745427.0,239486683927.0,542875733445.0,2508984063937.0,2016259109331.0,1469540277638.0,1654667585298.0,6179910758566.0,7530921583200.0,730824965224.0,-199411718210.0,918968860247.0,-199411718210.0,8981303690461.0,8979290939828.0,Q,BKSL.JK,,,
1,2021-12-31,315190921856.0,621675359028.0,3207887969646.0,493200254365.0,4688435244197.0,263416351174.0,195909641949.0,2012750633.0,11505215350208.0,11724148067.0,16654989338161.0,59235326332.0,247956937296.0,579632769386.0,2458979369688.0,2014922868673.0,1483676828890.0,1692127805105.0,6168939794466.0,7530921583200.0,751893989568.0,-199411718210.0,918968860247.0,-199411718210.0,9002372714805.0,9000359964172.0,Q,BKSL.JK,,,
1,2021-09-30,379528109893.0,699955866496.0,3983055562180.0,710354616797.0,5821830584949.0,276101428189.0,189735627891.0,2012750633.0,10771940099172.0,13048144945.0,17061620490834.0,409034599928.0,348085076035.0,805337939871.0,1598908502858.0,1724459103747.0,1527246228853.0,3159898289983.0,6486354307476.0,7530921583200.0,797484641913.0,-199355130855.0,918968860247.0,-199355130855.0,9048019954505.0,9046007203872.0,Q,BKSL.JK,,,
1,2021-12-31,49366103000000.0,30178386000000.0,1171451000000.0,121107594000000.0,289479489000000.0,379068397000000.0,49947557000000.0,4324293000000.0,1002003926000000.0,10354794000000.0,1725611128000000.0,1196495995000000.0,19463303000000.0,21391223000000.0,61037337000000.0,162302818000000.0,17424670000000.0,1279311711000000.0,1503499846000000.0,11666667000000.0,142587934000000.0,32788747000000.0,17643264000000.0,32939642000000.0,204686612000000.0,199574853000000.0,A,BMRI.JK,75100516000000.0,787466000000.0,
1,2020-12-31,52647049000000.0,32680904000000.0,1283601000000.0,70571776000000.0,308752693000000.0,262714243000000.0,49801054000000.0,3757973000000.0,916151138000000.0,8095869000000.0,1541964567000000.0,1062418322000000.0,12749904000000.0,17195909000000.0,62679949000000.0,151698851000000.0,15321204000000.0,1122886099000000.0,1337264899000000.0,11666667000000.0,119556775000000.0,40838830000000.0,17316192000000.0,40989725000000.0,189378464000000.0,184833025000000.0,A,BMRI.JK,137490303000000.0,787466000000.0,
1,2019-12-31,40652564000000.0,31273767000000.0,297048000000.0,66224607000000.0,187110873000000.0,194616422000000.0,44979716000000.0,2898169000000.0,888218040000000.0,3951710000000.0,1318246335000000.0,900794738000000.0,17636296000000.0,18107949000000.0,55697146000000.0,89590580000000.0,4433672000000.0,963924084000000.0,1109211810000000.0,11666667000000.0,143310060000000.0,32307934000000.0,17316192000000.0,32307934000000.0,204600853000000.0,201279569000000.0,A,BMRI.JK,39524123000000.0,423115000000.0,
1,2018-12-31,42179686000000.0,30498065000000.0,295237000000.0,80359024000000.0,185548213000000.0,173968676000000.0,39049796000000.0,2341611000000.0,800920683000000.0,4997622000000.0,1202252094000000.0,806374733000000.0,7112943000000.0,22600537000000.0,51447677000000.0,82460860000000.0,3757788000000.0,883383252000000.0,1017291789000000.0,11666667000000.0,127084686000000.0,25134972000000.0,17316192000000.0,25134972000000.0,181202517000000.0,178437791000000.0,A,BMRI.JK,24613325000000.0,423115000000.0,
1,2022-06-30,44203751000000.0,28370380000000.0,1244871000000.0,91924777000000.0,226340195000000.0,407320363000000.0,50184729000000.0,4048019000000.0,1097026069000000.0,11483973000000.0,1785706841000000.0,1229220972000000.0,14667369000000.0,23335836000000.0,77240070000000.0,172152042000000.0,18265140000000.0,1314687604000000.0,1564887295000000.0,11666667000000.0,145980251000000.0,27264224000000.0,17643264000000.0,27264224000000.0,202554406000000.0,197718921000000.0,Q,BMRI.JK,46788651000000.0,787466000000.0,
1,2022-03-31,158337000000000.0,30346290000000.0,1254916000000.0,37239000000000.0,195576000000000.0,434001000000000.0,105243000000000.0,4133158000000.0,999255000000000.0,10629964000000.0,1734075000000000.0,1269008000000000.0,12516357000000.0,38482669000000.0,145791000000000.0,105916000000000.0,18245000000000.0,1269008000000000.0,1520715000000000.0,195115000000000.0,135802568000000.0,30002736000000.0,17643264000000.0,30153631000000.0,195115000000000.0,195115000000000.0,Q,BMRI.JK,61569064000000.0,787466000000.0,
1,2021-12-31,49366103000000.0,30178386000000.0,1171451000000.0,121107594000000.0,289479489000000.0,379068397000000.0,49947557000000.0,4324293000000.0,1002003926000000.0,10354794000000.0,1725611128000000.0,1196495995000000.0,19463303000000.0,21391223000000.0,61037337000000.0,162302818000000.0,17424670000000.0,1279311711000000.0,1503499846000000.0,11666667000000.0,142587934000000.0,32788747000000.0,17643264000000.0,32939642000000.0,204686612000000.0,199574853000000.0,Q,BMRI.JK,75100516000000.0,787466000000.0,
1,2021-09-30,48166804000000.0,31802999000000.0,1201044000000.0,63897909000000.0,246390055000000.0,365164092000000.0,49087734000000.0,3628276000000.0,972892548000000.0,9439747000000.0,1637950171000000.0,1128773950000000.0,15455587000000.0,17873061000000.0,60248549000000.0,164934808000000.0,16672581000000.0,1199315283000000.0,1425125470000000.0,11666667000000.0,133613574000000.0,33297526000000.0,17574353000000.0,33448421000000.0,196152120000000.0,191736378000000.0,Q,BMRI.JK,88511033000000.0,787466000000.0,
1,2021-12-31,7766937331640.0,208113227200.0,11857045406862.0,5445500497058.0,28397860868620.0,6385114772708.0,8470511755729.0,3550937248179.0,14655984588123.0,,61469712165656.0,1111568076501.0,2147647687500.0,7440203573681.0,9825598496720.0,4766077395595.0,4438109373863.0,10967892740436.0,25575995151814.0,2117136581200.0,22420018363467.0,-544980840391.0,7463433535703.0,-256979190298.0,31455607639979.0,27895367459503.0,A,BSDE.JK,2968400354533.0,9302932297.0,
1,2020-12-31,10508135948416.0,205922129530.0,10697402657252.0,3973807348117.0,28364293488112.0,8554026337312.0,8871086239810.0,2488453922103.0,12575763667116.0,,60862926586750.0,933984491331.0,5502715920981.0,5060635917615.0,11590646064283.0,2950357144740.0,4351768056812.0,11832682024655.0,26391824110926.0,2117136581200.0,21025849642359.0,-487085340250.0,7463433535703.0,-199083690157.0,30119334419012.0,27621577564612.0,A,BSDE.JK,2110206057139.0,9302932297.0,
1,2019-12-31,6864044121089.0,505665776161.0,10176880621363.0,4331062851710.0,24263878305808.0,7593817460187.0,8856109178310.0,1582076976811.0,12165644914813.0,,54540978397964.0,695301096484.0,640663650000.0,4625093053909.0,12766473469095.0,1971428158641.0,4398051850620.0,6177662471577.0,20915564099313.0,1924669619200.0,21289945039757.0,-398868017573.0,6411615806647.0,-110866367480.0,29227362448031.0,27565833909185.0,A,BSDE.JK,2372694601216.0,79451562035.0,
1,2018-12-31,8139323593710.0,598322222931.0,9048273039414.0,2544492899421.0,20948678473652.0,8826534603413.0,8731485244964.0,,13585490950226.0,,52101492204552.0,1162638344339.0,573583560635.0,3947093223912.0,13131230461866.0,2452130409410.0,4177164977141.0,6231233383026.0,21814594254302.0,1924669619200.0,18518889004782.0,-745441457520.0,6411615806647.0,-457439807427.0,26109732973109.0,26100430040812.0,A,BSDE.JK,595508832955.0,9302932297.0,
1,2022-06-30,9121597063469.0,378442567747.0,12290612071365.0,4516274923513.0,30380897982798.0,6117985844546.0,8346180925254.0,3806996791839.0,15029519327208.0,,63690883803942.0,972258636561.0,2029632790279.0,8350910130471.0,9972994576861.0,5938556183751.0,4404904807125.0,11645242108967.0,27594041001316.0,2117136581200.0,22884167545752.0,-772799667154.0,7463433535703.0,-484798017061.0,31691937995501.0,27875638271365.0,Q,BSDE.JK,3899134896550.0,9302932297.0,
1,2022-03-31,8927476317668.0,216547823669.0,12046796486820.0,4308885750064.0,29902754681226.0,6300678117430.0,8402413372329.0,3683918427707.0,14834379140443.0,,63133446671432.0,994877263887.0,2612267000000.0,8307217866913.0,9471332256894.0,5190874110963.0,4462272277853.0,12205847728398.0,26903609336912.0,2117136581200.0,22767820143144.0,-580825203380.0,7463433535703.0,-292823553287.0,31767565056667.0,28074343696663.0,Q,BSDE.JK,4175263289951.0,9302932297.0,
1,2021-12-31,7766937331640.0,208113227200.0,11857045406862.0,5445500497058.0,28397860868620.0,6385114772708.0,8470511755729.0,3550937248179.0,14655984588123.0,,61469712165656.0,1111568076501.0,2147647687500.0,7440203573681.0,9825598496720.0,4766077395595.0,4438109373863.0,10967892740436.0,25575995151814.0,2117136581200.0,22420018363467.0,-544980840391.0,7463433535703.0,-256979190298.0,31455607639979.0,27895367459503.0,Q,BSDE.JK,2968400354533.0,9302932297.0,
1,2021-09-30,7662232183098.0,193381239217.0,11921992971456.0,5925001973806.0,27785852805950.0,7633285445883.0,8568915529638.0,3213257770265.0,12820869384440.0,,60101632498211.0,1088191649673.0,1684590875000.0,6694557436697.0,10377618305458.0,4574393704109.0,4396217810861.0,9723853869671.0,24692431091351.0,2117136581200.0,21995759144913.0,-563345665817.0,7463433535703.0,-275344015724.0,31012983595999.0,27720274263699.0,Q,BSDE.JK,1967461333732.0,79451562035.0,
1,2021-12-31,1803188000000.0,1794358000000.0,7655165000000.0,4385592000000.0,15715060000000.0,63203000000.0,16916648000000.0,12417000000.0,2293920000000.0,763387000000.0,35446051000000.0,2401690000000.0,,29488000000.0,1357636000000.0,823384000000.0,14711000000.0,7836101000000.0,10296052000000.0,163980000000.0,24996417000000.0,-25109000000.0,,-25109000000.0,25135288000000.0,24678068000000.0,A,CPIN.JK,,444803000000.0,
1,2020-12-31,2677813000000.0,1977986000000.0,5693119000000.0,2883187000000.0,13531817000000.0,62629000000.0,15094385000000.0,16464000000.0,2009193000000.0,481015000000.0,31159291000000.0,1504135000000.0,,597639000000.0,1328132000000.0,840868000000.0,16652000000.0,5356453000000.0,7809608000000.0,163980000000.0,23194160000000.0,-25109000000.0,,-25109000000.0,23333031000000.0,22871764000000.0,A,CPIN.JK,,444803000000.0,
1,2019-12-31,1961373000000.0,2122633000000.0,5811753000000.0,2865917000000.0,12995504000000.0,56000000000.0,13521979000000.0,27763000000.0,2063359000000.0,386633000000.0,29109408000000.0,1403532000000.0,,525702000000.0,2278038000000.0,815122000000.0,12951000000.0,5120390000000.0,8213550000000.0,163980000000.0,20744036000000.0,-25109000000.0,,-25109000000.0,20882907000000.0,20410341000000.0,A,CPIN.JK,,444803000000.0,
1,2018-12-31,2803131000000.0,2870698000000.0,5835077000000.0,2294339000000.0,14097959000000.0,56000000000.0,11685261000000.0,41461000000.0,1319634000000.0,32295000000.0,27645118000000.0,1732586000000.0,,903226000000.0,2749829000000.0,771247000000.0,15454000000.0,4732868000000.0,8253944000000.0,163980000000.0,19236849000000.0,-25109000000.0,,-25109000000.0,19375720000000.0,18889456000000.0,A,CPIN.JK,,444803000000.0,
1,2022-06-30,1742608000000.0,1719887000000.0,10121980000000.0,4582690000000.0,18680838000000.0,63203000000.0,17535631000000.0,11986000000.0,2354906000000.0,874755000000.0,39091367000000.0,2488012000000.0,,682980000000.0,1746012000000.0,869238000000.0,15888000000.0,10396029000000.0,13298202000000.0,163980000000.0,25638406000000.0,-25109000000.0,,-25109000000.0,25777277000000.0,25320488000000.0,Q,CPIN.JK,,444803000000.0,
1,2022-03-31,2110845000000.0,2024755000000.0,7408681000000.0,4249591000000.0,16238682000000.0,63203000000.0,17278046000000.0,11973000000.0,2351369000000.0,862867000000.0,36388076000000.0,1925869000000.0,,751033000000.0,1363275000000.0,861509000000.0,14406000000.0,7569496000000.0,10047117000000.0,163980000000.0,26187682000000.0,-25109000000.0,,-25109000000.0,26326553000000.0,25869777000000.0,Q,CPIN.JK,,444803000000.0,
