emiten,tanggal,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares
BJBR.JK,2018-12-31,,,1937044000000.0,48740000000,1548249000000,4359381000000,6709640000000,0,2058397000000,291862000000,,,,,384648000000,6916235000000,4857838000000,206595000000,-121353000000,,1552396000000.0,1548249000000.0
BRMS.JK,2021-12-31,,,121292274.0,-207566396,69121803,3621153,7432681,2257820,2257820,688173,-29067,,,,51509829,10578248,8320428,3145567,119034454,,69782445.0,69121803.0
BRMS.JK,2020-12-31,,,13841141.0,-258967935,3953683,4248321,13603491,7624521,7624521,907234,-4691,,,,9802932,8343695,719174,-5259796,6216620,,4038209.0,3953683.0
BRMS.JK,2019-12-31,,,1229633.0,-259930460,1284731,3919921,5923109,1077997,1077997,294831,-20098,,,,-35092,4460530,3382533,-1462579,151636,,1264725.0,1284731.0
BRMS.JK,2018-12-31,,,-103414711.0,-259913103,-103503862,4494253,1182000,-4847666,-4847666,906614,-44798,,,,26082,1182000,6029666,0,-98567045,,-103440793.0,-103503862.0
SMRA.JK,2021-12-31,,,755916681000.0,2569055297000,323708801000,999568965000,2578828600000,1557681128000,1557681128000,21578507000,-984827694000,,,,206220630000,5567912577000,4010231449000,2989083977000,-801764447000,,549696051000.0,323708801000.0
SMRA.JK,2020-12-31,,,439767516000.0,2239842771000,179835308000,977836169000,2276166397000,1275861880000,1275861880000,22468348000,-1015702553000,,,,193858373000,5029984099000,3754122219000,2753817702000,-836094364000,,245909143000.0,179835308000.0
SMRA.JK,2019-12-31,,,922919835000.0,2083713942000,514984429000,1226305374000,2837114840000,1588864756000,1588864756000,21944710000,-758777204000,,,,309899409000,5941625762000,4352761006000,3104510922000,-665944921000,,613020426000.0,514984429000.0
SMRA.JK,2018-12-31,,,969027135000.0,2157113432000,448709527000,1184357807000,2738882692000,1547722830000,1547722830000,6802055000,-665200415000,,,,278403505000,5661360114000,4113637284000,2922477422000,-578695695000,,690623630000.0,448709527000.0
MAPI.JK,2021-12-31,,,709988000000.0,1220833000000,438913000000,6328106000000,7512127000000,1182408000000,1182408000000,,-471419000000,,,,219832000000,18423803000000,17241395000000,10911676000000,-472420000000,,490156000000.0,438913000000.0
MAPI.JK,2020-12-31,,,-701675000000.0,1150730000000,-553716000000,6132752000000,5996168000000,-137862000000,-137862000000,,-527779000000,,,,-116371000000,14847398000000,14985260000000,8851230000000,-563813000000,,-585304000000.0,-553716000000.0
MAPI.JK,2019-12-31,,,1655783000000.0,1199543000000,933493000000,8200643000000,10169176000000,1965159000000,1965159000000,,-184440000000,,,,492276000000,21637309000000,19672150000000,11468133000000,-309376000000,,1163507000000.0,933493000000.0
MAPI.JK,2018-12-31,,,1212813000000.0,609744000000,735829000000,7437044000000,8942557000000,1505513000000,1505513000000,,-275853000000,,,,398897000000,18921123000000,17415610000000,9978566000000,-292700000000,,813916000000.0,735829000000.0
APIC.JK,2021-12-31,,,112587381009.0,80468372713,98822851840,227350124460,249755419682,0,5823512623,5271750867,,,,,9632191656,2023410450401,2017586937778,1773655030719,106763868386,,102955189353.0,98822851840.0
APIC.JK,2020-12-31,,,112609249309.0,71883115235,101781652584,204713352709,298589542860,0,80737135028,5210769655,,,,,7185626138,2142675668530,2061938533502,1844086125670,31872114281,,105423623171.0,101781652584.0
APIC.JK,2019-12-31,,,113228232423.0,68193305198,99638316685,182204985636,294679780606,0,103849541310,4488264316,,,,,10330959021,1123986684942,1020137143632,829306904336,9378691113,,102897273402.0,99638316685.0
APIC.JK,2018-12-31,,,78692070821.0,64851872641,67513818889,188096821023,264132987476,0,67197754979,5026733161,,,,,8292348150,423772310801,356574555822,159639323325,11494315842,,70399722671.0,67513818889.0
LIFE.JK,2021-12-31,,,,,0,376169000000,552195000000,127800000000,127800000000,48226000000,,,,,0,4073408000000,3945608000000,3521213000000,11425000000,,,
LIFE.JK,2020-12-31,,,404484000000.0,,330939000000,344459000000,740120000000,384729000000,384729000000,10932000000,,,,,73545000000,4360358000000,3975629000000,3620238000000,19755000000,,330939000000.0,330939000000.0
LIFE.JK,2019-12-31,,,350771000000.0,,286684000000,320930000000,761704000000,379258000000,379258000000,61516000000,,,,,64087000000,4504285000000,4125027000000,3742581000000,-28487000000,,286684000000.0,286684000000.0
LIFE.JK,2018-12-31,,,397041000000.0,,342536000000,298871000000,694920000000,396049000000,396049000000,61516000000,,,,,54505000000,5093079000000,4697030000000,4398159000000,992000000,,342536000000.0,342536000000.0
SMAR.JK,2021-12-31,,,3593740000000.0,10701000000,2826808000000,2770680000000,10882176000000,3906632000000,3906632000000,4204864000000,-1083256000000,,,,764322000000,57004234000000,53097602000000,46122058000000,-312892000000,,2829418000000.0,2826808000000.0
SMAR.JK,2020-12-31,,,2087780000000.0,8013000000,1538742000000,2726312000000,5852588000000,2394511000000,2394511000000,731765000000,-719437000000,,,,547982000000,40434346000000,38039835000000,34581758000000,-306731000000,,1539798000000.0,1538742000000.0
SMAR.JK,2019-12-31,,,1166053000000.0,6878000000,898632000000,2751239000000,3828987000000,1074556000000,1074556000000,3192000000,-548345000000,,,,267355000000,36198102000000,35123546000000,32369115000000,91497000000,,898698000000.0,898632000000.0
SMAR.JK,2018-12-31,,,701504000000.0,7025000000,597324000000,2321281000000,4554393000000,1581335000000,1581335000000,651777000000,-551107000000,,,,103731000000,37391643000000,35810308000000,32837250000000,-879831000000,,597773000000.0,597324000000.0
MEDC.JK,2021-12-31,,,285700739.0,156610587,47019404,157019536,842589846,331837558,331837558,31777107,-225134721,,,,231900686,1283312036,951474478,440722190,-46136819,8800698,53800053.0,47019404.0
MEDC.JK,2020-12-31,,,-111701531.0,187861543,-192825309,153723053,634908842,97820876,97820876,27601478,-282232239,,,,72358640,1067837405,970016529,432928563,-209522407,2906976,-184060171.0,-192825309.0
MEDC.JK,2019-12-31,,,156861514.0,159788640,-38765488,182369190,866516991,348574812,348574812,15828751,-227274338,,,,195358203,1375721763,1027146951,509204772,-191713298,13545753,-38496689.0,-38765488.0
MEDC.JK,2018-12-31,,,202189789.0,168061691,-51302236,149351005,743257593,474884157,474884157,15828751,-188990540,,,,196480990,1218251548,743367391,474993955,-272694368,-34081735,5708799.0,-51302236.0
ASSA.JK,2021-12-31,,,224998740041.0,245297363178,142627862504,609321685181,1145647092508,462959865623,462959865623,73365541704,-234252009271,,,,65417708045,5088094179374,4625134313751,3942447086866,-237961125582,,159581031996.0,142627862504.0
ASSA.JK,2020-12-31,,,70870301721.0,155753413304,87147720192,476565735218,875039072015,313018068846,313018068846,85455267951,-249338924992,,,,6973879741,3037359367967,2724341299121,2162320295952,-242147767125,,63896421980.0,87147720192.0
ASSA.JK,2019-12-31,,,120383816383.0,146356823920,110402454046,407300443303,815870590808,349353149919,349353149919,59216997586,-240000135908,,,,28768875503,2334222192085,1984869042166,1518351601277,-228969333536,,91614940880.0,110402454046.0
ASSA.JK,2018-12-31,,,183331842344.0,52161763330,143508652753,252837697018,660778169389,356316514379,356316514379,51623957992,-175224866379,,,,41089431409,1862945638339,1506629123960,1202167468950,-172984672035,,142242410935.0,143508652753.0
MCOL.JK,2021-12-31,,,352146986.0,20495554,271354692,32755409,389852578,355789500,355789500,1307669,-7404863,,,,77247226,693281245,337491745,303428667,-3642514,,274899760.0,271354692.0
MCOL.JK,2020-12-31,,,54015189.0,16991900,40884566,31707930,90488298,60400458,60400458,-1620090,-9139734,,,,11420855,298979996,238579538,208491698,-6385269,,42594334.0,40884566.0
MCOL.JK,2019-12-31,,,43831023.0,15518830,31949999,28839705,82779549,53067314,53067314,872530,-8115364,,,,8814559,301009337,247942023,218229788,-9236291,,35016464.0,31949999.0
MCOL.JK,2018-12-31,,,9364610.0,12425738,5539328,22253698,37077858,13353864,13353864,1470296,-7744294,,,,2682238,219490110,206136246,182412252,-3989254,,6682372.0,5539328.0
CITA.JK,2021-12-31,,,669312473099.0,-751227528,568354232622,1642264153689,1986561356975,344297203286,344297203286,,-1847513170,,,,100967322506,4578413666494,4234116463208,2591852309519,325015269813,,568345150593.0,568354232622.0
CITA.JK,2020-12-31,,,841881871416.0,-742145533,649938571941,1454188400513,2156125884373,701937483860,701937483860,,-15174223673,,,,191960582706,4344699474015,3642761990155,2188573589642,139944387556,,649921288710.0,649938571941.0
CITA.JK,2019-12-31,,,848256705676.0,-724861039,657788325709,1292800202595,1915431742661,622631540066,622631540066,,-57945735830,,,,190537780439,3894771060856,3272139520790,1979339318195,225625165610,,657718925237.0,657788325709.0
CITA.JK,2018-12-31,,,724987180923.0,-655457651,661281807412,606997797668,880107895514,273110097846,273110097846,,-65898455617,,,,63663122428,2002672812898,1729562715052,1122564917384,451877083077,,661324058495.0,661281807412.0
TAPG.JK,2021-12-31,,,1421264000000.0,282791000000,1159036000000,529019000000,1716348000000,1221248000000,1221248000000,-33919000000,-139804000000,,,,222517000000,6278123000000,5056875000000,4561775000000,200016000000,,1198747000000.0,1159036000000.0
TAPG.JK,2020-12-31,,,1070884000000.0,187396000000,911068000000,494923000000,1454006000000,993132000000,993132000000,-34049000000,-283357000000,,,,138149000000,5265785000000,4272653000000,3811779000000,77752000000,,932735000000.0,911068000000.0
TAPG.JK,2019-12-31,,,344986000000.0,166588000000,191415000000,527150000000,925439000000,410979000000,410979000000,-12690000000,-431344000000,,,,157466000000,4329148000000,3918169000000,3403709000000,-65993000000,,187520000000.0,191415000000.0
TAPG.JK,2018-12-31,,,178764000000.0,170582000000,211543000000,445735000000,774231000000,358978000000,358978000000,-30482000000,-365496000000,,,,-21872000000,3934150000000,3575172000000,3159919000000,-180214000000,,200636000000.0,211543000000.0
ARCI.JK,2021-12-31,,,117281924.0,-81962,75175794,10497986,141309757,134680915,134680915,-4352462,-16755797,,,,42213776,345909671,211228756,204599914,-17398991,,75068148.0,75175794.0
ARCI.JK,2020-12-31,,,192622154.0,20491,123333520,20030880,236028939,219339189,219339189,-3341130,-20072773,,,,69284899,393304369,173965180,157275430,-26717035,,123337255.0,123333520.0
ARCI.JK,2019-12-31,,,144960593.0,28668,92996273,11314440,180723658,172305579,172305579,-2896361,-23030853,,,,52005515,383699065,211393486,202975407,-27344986,,92955078.0,92996273.0
ARCI.JK,2018-12-31,,,149745316.0,89,104040123,11041901,193161886,183079381,183079381,-959396,-24199243,,,,45705176,347119081,164039700,153957195,-33334065,,104040140.0,104040123.0
FAPA.JK,2021-12-31,,,511391100023.0,187072753124,384437177676,264084847112,1032212980277,721830794034,721830794034,46297339131,-203624782403,,,,103875069017,3390496525189,2668665731155,2358283544912,-210439694011,,407516031006.0,384437177676.0
FAPA.JK,2020-12-31,,,-103680846149.0,109381828848,-120325584163,247104455904,396919692354,127489012546,127489012546,22326223904,-230848078480,,,,23378181471,2617336401866,2489847389320,2220416709512,-231169858695,,-127059027620.0,-120325584163.0
FAPA.JK,2019-12-31,,,-327031970533.0,-37449372122,-240097248664,251813337544,59688241629,-205019550152,-205019550152,12894454237,-222694945559,,,,-76032304510,2118741542217,2323761092369,2059053300588,-122012420381,,-250999666023.0,-240097248664.0
FAPA.JK,2018-12-31,,,-436674281629.0,-26334959988,-325310827180,182178473475,62773769420,-133844177547,-133844177547,14439473492,-162040885965,,,,-98000662766,1641660994209,1775505171756,1578887224789,-302830104082,,-338673618863.0,-325310827180.0
BSSR.JK,2021-12-31,,,264208458.0,1250,205163912,82982264,351611886,265300802,265300802,2672141,-717818,,,,59044129,691372585,426071783,339760699,-1092344,,205164329.0,205163912.0
BSSR.JK,2020-12-31,,,40839013.0,1069,30520185,57622280,99907018,41028210,41028210,-706336,-855904,,,,10318744,331463965,290435755,231556947,-189197,,30520269.0,30520185.0
BSSR.JK,2019-12-31,,,41316129.0,1032,30467378,66320030,110457639,43828295,43828295,309314,-1291753,,,,10848672,418087491,374259196,307629852,-2512166,,30467457.0,30467378.0
BSSR.JK,2018-12-31,,,93354875.0,984,69062996,64896135,157417530,92825936,92825936,-304541,-554058,,,,24291684,443432403,350606467,286014873,528939,,69063191.0,69062996.0
BJTM.JK,2021-12-31,,,1937974000000.0,,1523070000000,2576197000000,4605898000000,0,1795183000000,234518000000,,,,,414904000000,4668920000000,2873737000000,63022000000,142791000000,,1523070000000.0,1523070000000.0
BJTM.JK,2020-12-31,,,1507367000000.0,,1488962000000,2107623000000,3857826000000,0,1518947000000,231256000000,,,,,18405000000,3910060000000,2391113000000,52234000000,-11580000000,,1488962000000.0,1488962000000.0
BJTM.JK,2019-12-31,,,1864133000000.0,,1376505000000,2007990000000,4049477000000,0,1796972000000,244515000000,,,,,487628000000,4103709000000,2306737000000,54232000000,67161000000,,1376505000000.0,1376505000000.0
BJTM.JK,2018-12-31,,,1753698000000.0,,1260308000000,1988758000000,3910781000000,0,1705921000000,216102000000,,,,,493390000000,3967635000000,2261714000000,56854000000,47777000000,,1260308000000.0,1260308000000.0
MNCN.JK,2021-12-31,,,3212440000000.0,557040000000,2377382000000,1857617000000,5630012000000,3438198000000,3438198000000,,-262199000000,,,,635741000000,9621841000000,6183643000000,3991829000000,-225758000000,,2576699000000.0,2377382000000.0
MNCN.JK,2020-12-31,,,2339661000000.0,303862000000,1747519000000,1807454000000,4905566000000,2820193000000,2820193000000,,-422210000000,,,,468633000000,7956238000000,5136045000000,3050672000000,-480532000000,,1871028000000.0,1747519000000.0
MNCN.JK,2019-12-31,,,2939118000000.0,895764000000,2233316000000,1804950000000,5518362000000,3259000000000,3259000000000,,-436131000000,,,,586589000000,8353365000000,5094365000000,2835003000000,-319882000000,,2352529000000.0,2233316000000.0
MNCN.JK,2018-12-31,,,2103569000000.0,776551000000,1531395000000,1623994000000,4800721000000,2739763000000,2739763000000,,-352721000000,,,,497948000000,7443905000000,4704142000000,2643184000000,-636194000000,,1605621000000.0,1531395000000.0
LINK.JK,2021-12-31,,,1148877000000.0,4000000,885318000000,988722000000,3501583000000,1361952000000,1361952000000,-9004000000,-203990000000,,,,263558000000,4464900000000,3102948000000,963317000000,-213075000000,,885319000000.0,885318000000.0
LINK.JK,2020-12-31,,,1246629000000.0,3000000,941706000000,840254000000,3179221000000,1403501000000,1403501000000,4320000000,-142168000000,,,,304922000000,4047964000000,2644463000000,868743000000,-156872000000,,941707000000.0,941706000000.0
LINK.JK,2019-12-31,,,1240307000000.0,2000000,894531000000,829990000000,3007559000000,1405719000000,1405719000000,-3313000000,-73785000000,,,,345776000000,3755262000000,2349543000000,747703000000,-165412000000,,894531000000.0,894531000000.0
LINK.JK,2018-12-31,,,1120496000000.0,2000000,788918000000,930870000000,2953567000000,1305699000000,1305699000000,-1812000000,-59597000000,,,,331578000000,3728364000000,2422665000000,774797000000,-185203000000,,788918000000.0,788918000000.0
LPPF.JK,2021-12-31,,,1102899000000.0,,912854000000,1554736000000,3543909000000,1140133000000,1140133000000,-63977000000,-31160000000,,,,190045000000,5585975000000,4445842000000,2042066000000,-37234000000,,912854000000.0,912854000000.0
LPPF.JK,2020-12-31,,,-934404000000.0,,-873181000000,2270878000000,2788435000000,-545179000000,-545179000000,102545000000,-379657000000,,,,-61223000000,4839058000000,5384237000000,2050623000000,-389225000000,,-873181000000.0,-873181000000.0
LPPF.JK,2019-12-31,,,1763009000000.0,,1366884000000,4349914000000,6115518000000,1798152000000,1798152000000,-32548000000,-56958000000,,,,396125000000,10276431000000,8478279000000,4160913000000,-35143000000,,1366884000000.0,1366884000000.0
LPPF.JK,2018-12-31,,,1575321000000.0,,1097332000000,3633796000000,6337713000000,2356199000000,2356199000000,19921000000,-31182000000,,,,477989000000,10245173000000,7888974000000,3907460000000,-780878000000,,1097332000000.0,1097332000000.0
TINS.JK,2021-12-31,,,1728705000000.0,195000000,1302795000000,1195153000000,3539248000000,2057114000000,2057114000000,195498000000,-340668000000,,,,425449000000,14607003000000,12549889000000,11067755000000,-328409000000,-413000000,1303256000000.0,1302795000000.0
TINS.JK,2020-12-31,,,-269760000000.0,147000000,-340599000000,902427000000,1260027000000,168015000000,168015000000,189585000000,-607370000000,,,,66646000000,15215980000000,15047965000000,13955953000000,-437775000000,-4196000000,-336406000000.0,-340599000000.0
TINS.JK,2019-12-31,,,-721051000000.0,190000000,-611284000000,1222375000000,1240040000000,-118482000000,-118482000000,136147000000,-720969000000,,,,-113638000000,19341569000000,19460051000000,18101529000000,-602569000000,-3871000000,-607413000000.0,-611284000000.0
TINS.JK,2018-12-31,,,199058000000.0,190000000,132295000000,939159000000,1154666000000,145103000000,145103000000,70404000000,-299360000000,,,,15201000000,11016677000000,10871574000000,9862011000000,53955000000,-51572000000,183857000000.0,132295000000.0
WIKA.JK,2021-12-31,,,609188338000.0,4387994753000,117666931000,788413587000,1694569935000,999304392000,999304392000,-93148044000,-1157283771000,,,,394763544000,17809717726000,16810413334000,16115147791000,-390116054000,,214424794000.0,117666931000.0
WIKA.JK,2020-12-31,,,711152926000.0,2979294131000,185766178000,894569012000,1524785476000,886580239000,886580239000,-256363775000,-1221502016000,,,,388810413000,16536381639000,15649801400000,15011596163000,-175427313000,,322342513000.0,185766178000.0
WIKA.JK,2019-12-31,,,3485433492000.0,2713029619000,2285022038000,930543092000,3480078824000,2553467519000,2553467519000,-3931787000,-884252228000,,,,864418352000,27212914210000,24659446691000,23732835386000,931965973000,,2621015140000.0,2285022038000.0
WIKA.JK,2018-12-31,,,3085571437000.0,2411700264000,1730256243000,785744845000,3604727150000,2787175748000,2787175748000,31806557000,-972528679000,,,,1012271573000,31158193498000,28371017750000,27553466348000,298395689000,,2073299864000.0,1730256243000.0
GGRP.JK,2021-12-31,,,79783319.0,,61896860,28593773,104816226,87363437,87363437,-11140984,-7981246,,,,17886459,721806619,634443182,616990393,-7580118,,61896860.0,61896860.0
GGRP.JK,2020-12-31,,,-6720159.0,,-8953542,30694535,34480102,3697398,3697398,88169,-10633811,,,,2233383,613006216,609308818,578526114,-10417557,,-8953542.0,-8953542.0
GGRP.JK,2019-12-31,,,-27181439.0,,-20770194,44382100,40728128,-12319987,-12319987,8666015,-15260776,,,,-6411245,823508325,835828312,782780197,-14861452,,-20770194.0,-20770194.0
GGRP.JK,2018-12-31,,,26184895.0,,18984471,36400760,45854118,11840671,11840671,-2387313,-16664617,,,,7200424,866915143,855074472,821061025,14344224,,18984471.0,18984471.0
POWR.JK,2021-12-31,,,121885915.0,,90439790,47435626,269848535,146383189,146383189,20216995,-27619458,,,,31446125,514850737,368467548,245002202,-24497274,,90439790.0,90439790.0
POWR.JK,2020-12-31,,,106530900.0,,74752287,49266183,252804518,127669682,127669682,20295767,-27643140,,,,31778613,465897702,338228020,213093184,-21138782,,74752287.0,74752287.0
POWR.JK,2019-12-31,,,142194880.0,,113529989,56636298,222024699,161760539,161760539,3627862,-27225000,,,,28664891,588491199,426730660,366466500,-19565659,,113529989.0,113529989.0
POWR.JK,2018-12-31,,,127908316.0,,78893381,56717954,214976150,155831074,155831074,2427122,-26748439,,,,49014935,574107058,418275984,359130908,-27922758,,78893381.0,78893381.0
SSMS.JK,2021-12-31,,,1873952184000.0,32517120000,1515514388000,599102769000,2323428216000,1798748880000,1798748880000,-74423433000,-510141554000,,,,347081310000,5203100578000,3404351698000,2879672362000,75203304000,,1526870874000.0,1515514388000.0
SSMS.JK,2020-12-31,,,899545934000.0,23242399000,576634024000,592610930000,1856894563000,1251950699000,1251950699000,12332934000,-537798165000,,,,318690994000,4011130559000,2759179860000,2154235996000,-352404765000,,580854940000.0,576634024000.0
SSMS.JK,2019-12-31,,,154592621000.0,19010840000,11680187000,572580146000,1113504105000,317808746000,317808746000,223115213000,-487548098000,,,,142510662000,3277806795000,2959998049000,2164302690000,-163216125000,,12081959000.0,11680187000.0
SSMS.JK,2018-12-31,,,340868812000.0,18555072000,86203451000,557408876000,1492038587000,777376747000,777376747000,157252964000,-449585966000,,,,254097843000,3710780545000,2933403798000,2218741958000,-436507935000,,86770969000.0,86203451000.0
